,id,body,author,author_id,fav_count,created_at,updated_at,cleaned_body
222,152299337,"bu herif ekmeğinin peşinde deyince bozuluyordu bazı aklı kıtlar.<br><br><a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/antihistamink/status/1657157403861827585?t=cvtar0m_q46emkIiQPN91A&s=19"" title=""https://twitter.com/antihistamink/status/1657157403861827585?t=cvtar0m_q46emkIiQPN91A&s=19"">buyrun</a><br><br>herif yüzde 1 oyu ile bakanlıklar ...genel müdürlükler...cumhurbaşkanlığı yardımcılığı hayali kuruyor . <a class=""b"" href=""/?q=pazarl%c4%b1k"">pazarlık</a> edecekmiş.<br><br>bu mu lam türkçülük (!) ve vatanseverlik?<br><br>hadi ordan.",travenian,494027,1,13.05.2023 12:56,,bu herif ekmeğinin peşinde deyince bozuluyordu bazı aklı kıtlar.buyrunherif yüzde 1 oyu ile bakanlıklar ...genel müdürlükler...cumhurbaşkanlığı yardımcılığı hayali kuruyor . pazarlık edecekmiş.bu mu lam türkçülük (!) ve vatanseverlik?hadi ordan.
223,152299361,"ilk defa bu kadar yakınız.yapmayın etmeyin.adam 3.bir yol olarak yola çıkmışken açıkça diyor ki “kim koltuk verirse onun yanındayım”.nerde kaldı senin yola çıkış amacın?<br>daha az önce “hangisinin derdi koltuk değil,oğan çok haklı değil mi görev istemekte” diyen bir arkadaşımla konuştuk.bu mu yani şimdi oğan'ı destekleyenlerin savunması? peki bunun “hangisi çalmıyor ki?” savunmasından farkı nedir? sinan oğan'ı bir koltuğa oturtacaksınız diye mi seçim 2.tura kalsın? her türlü zararsınız.<br>benim sinan oğan'cı tayfaya diyecek tek bir sözüm kalmadı artık.<br>eğer iktidar değişmezde bu düzen böyle giderse hakkımız size helal değil.hepinize yazıklar olsun!",sezen,1533649,5,13.05.2023 12:57,13.05.2023 12:58,"ilk defa bu kadar yakınız.yapmayın etmeyin.adam 3.bir yol olarak yola çıkmışken açıkça diyor ki “kim koltuk verirse onun yanındayım”.nerde kaldı senin yola çıkış amacın?daha az önce “hangisinin derdi koltuk değil,oğan çok haklı değil mi görev istemekte” diyen bir arkadaşımla konuştuk.bu mu yani şimdi oğan'ı destekleyenlerin savunması? peki bunun “hangisi çalmıyor ki?” savunmasından farkı nedir? sinan oğan'ı bir koltuğa oturtacaksınız diye mi seçim 2.tura kalsın? her türlü zararsınız.benim sinan oğan'cı tayfaya diyecek tek bir sözüm kalmadı artık.eğer iktidar değişmezde bu düzen böyle giderse hakkımız size helal değil.hepinize yazıklar olsun!"
224,152299397,klasik bir ülkücüdür kendisi. hani şu vatan millet sakarya edebiyatı yaparak kafa ütüleyip şahsi menfaatlerini elde ettiğinde davasını satanlardan. ülkenin içinde bulunduğu durum adamın zerre umurunda değil.,king iskender,2662581,3,13.05.2023 12:57,,klasik bir ülkücüdür kendisi. hani şu vatan millet sakarya edebiyatı yaparak kafa ütüleyip şahsi menfaatlerini elde ettiğinde davasını satanlardan. ülkenin içinde bulunduğu durum adamın zerre umurunda değil.
225,152299402,"duygularımıza tercüman <a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/nonstate_soc/status/1657300215878021121?s=46&t=hy99ia6aLoS0G0YMbX_jaA"" title=""https://twitter.com/nonstate_soc/status/1657300215878021121?s=46&t=hy99ia6aLoS0G0YMbX_jaA"">olmuştur</a>. kaşınmayın, iş ikinci tura kalırsa esas tehlike hdp bunu da unutmayın. on günde değişir bütün siyasal iklim, bütün ortaklıklar.",jincha,1434947,4,13.05.2023 12:58,,"duygularımıza tercüman olmuştur. kaşınmayın, iş ikinci tura kalırsa esas tehlike hdp bunu da unutmayın. on günde değişir bütün siyasal iklim, bütün ortaklıklar."
226,152299420,"hdp'ye milli savunma bakanlığı verilse ses etmeyecek tipler, sinan oğan bakanlık talep ediyor diye kendisini taşlamaya başlamış.<br><br>bazılarınız ahmak ve ne dediğini bilmeden, birilerinin peşinde takılıp saçmalayıp duruyor da, bu ülkede aklı başında muhalif bir kitle vardı ne oldu onlara? hepiniz mi kafayı yediniz hayırdır?",jimmy jackson,1301686,6,13.05.2023 12:58,,"hdp'ye milli savunma bakanlığı verilse ses etmeyecek tipler, sinan oğan bakanlık talep ediyor diye kendisini taşlamaya başlamış.bazılarınız ahmak ve ne dediğini bilmeden, birilerinin peşinde takılıp saçmalayıp duruyor da, bu ülkede aklı başında muhalif bir kitle vardı ne oldu onlara? hepiniz mi kafayı yediniz hayırdır?"
227,152299445,"milyonlarca kaçak göçek sığınmacı ve son dönemin parlayan yıldızı hizbullahla olan sorununu bakanlık veya başkan yardımcılığı aldığı an arkasında bırakacak kadar omurgalı olan yerli ve milli türkçü, gerçek milliyetçi, okumuş adam",mesaj atip cikicam,2229860,5,13.05.2023 12:59,,"milyonlarca kaçak göçek sığınmacı ve son dönemin parlayan yıldızı hizbullahla olan sorununu bakanlık veya başkan yardımcılığı aldığı an arkasında bırakacak kadar omurgalı olan yerli ve milli türkçü, gerçek milliyetçi, okumuş adam"
228,152299477,"biliyorlar ki kılıçdaroğlu kazanırsa türk sağı en az bir 50 sene iktidar yüzü göremeyecek. kala kala bu arkadaş kaldı ellerinde piyon olarak. turan muran bahane, bakanlıklar şahane. geçiniz efendim.",arada yazarim,1408553,11,13.05.2023 13:00,,"biliyorlar ki kılıçdaroğlu kazanırsa türk sağı en az bir 50 sene iktidar yüzü göremeyecek. kala kala bu arkadaş kaldı ellerinde piyon olarak. turan muran bahane, bakanlıklar şahane. geçiniz efendim."
229,152299483,"yüz trolü denkleştiren <a class=""b"" href=""/?q=spin+doctor"">spin doctor</a> olmuş memlekette. <br>fetöcü emre uslu'ya pkklı varto'ya twitter odalarında yaltaklık yapan 10 aralık trolleri. <br><br>akşener ve ince'de fetö karalama taktiklerinizi gördük. oğan'da yemezler.<br>biz istihbaratçıyız, o yapılanmanızı çözeceğiz iftiralarınızın karalamalarınızın, akşener ve ince'ye attığınız iftiraların da hesabını soracağız.",kenjataimu,1472291,2,13.05.2023 13:00,13.05.2023 13:03,"yüz trolü denkleştiren spin doctor olmuş memlekette. fetöcü emre uslu'ya pkklı varto'ya twitter odalarında yaltaklık yapan 10 aralık trolleri. akşener ve ince'de fetö karalama taktiklerinizi gördük. oğan'da yemezler.biz istihbaratçıyız, o yapılanmanızı çözeceğiz iftiralarınızın karalamalarınızın, akşener ve ince'ye attığınız iftiraların da hesabını soracağız."
230,152298948,"kırpma <br>videolarla, <br>kesme sözlerle <br>pkklıların ve fetöcülerin <br>saldırısı altındaki cumhurbaşkanı <br>adayıdır. bunlara çanak tutanları not<br>ettik. 2. turda oy istemeye sakın gelmeyin.",dunyayi kesfeden adam,1155581,4,13.05.2023 12:46,,"kırpma videolarla, kesme sözlerle pkklıların ve fetöcülerin saldırısı altındaki cumhurbaşkanı adayıdır. bunlara çanak tutanları notettik. 2. turda oy istemeye sakın gelmeyin."
231,152298957,"diğer milliyetçiler gibi vatan sevgisi koltuk, müdürlük, bakanlık ile satın alınabilecek bir tip.",hokage,708062,5,13.05.2023 12:46,,"diğer milliyetçiler gibi vatan sevgisi koltuk, müdürlük, bakanlık ile satın alınabilecek bir tip."
232,152298987,ülkücü abilerinin yolundan gitmektedir...,iamcatwoman,2411077,10,13.05.2023 12:47,10.06.2023 03:48,ülkücü abilerinin yolundan gitmektedir...
233,152299018,seçim 2.tura kalırsa beyefendi bakanlık veya yardımcılık vereni destekleyecekmiş. ülkenin kurtuluşu umrunda değil koltuk peşinde yani kendisi. oğlum bu kadar mı lan sizin memleket sevginiz?,yuksek islevli sosyopat,1722039,5,13.05.2023 12:48,,seçim 2.tura kalırsa beyefendi bakanlık veya yardımcılık vereni destekleyecekmiş. ülkenin kurtuluşu umrunda değil koltuk peşinde yani kendisi. oğlum bu kadar mı lan sizin memleket sevginiz?
234,152299055,"bi kullanıcı yazmıştı burada. ekşi sözlüğe bu ara girilememesi kemal kılıçdaroğlu'na yarar diye. <br>hakketen bu tayfanın kendinden başka olana attığı çamuru iftirayı millet görse kk acayip oy kaybeder.<br>nobranlığa, sığ iftiralara, düşük aq ile kasılan algı ve tahammülsüzlüğe bakarmısınız?<br>seçimin ikinci turunda çamur attığınız bu adama ve seçmenine nasıl yalvaracağınızı görmek seçimden daha heyecanlı olacak.<br>merak etmeyin şartlarımız sizin boktan egonuzu okşatmanız gibi değil. memleketin belini büken sorunların çözüm şartlarını bilip kabul ön koşulı ile gelmeniz gerekecek.",retroow,619114,4,13.05.2023 12:48,13.05.2023 20:53,"bi kullanıcı yazmıştı burada. ekşi sözlüğe bu ara girilememesi kemal kılıçdaroğlu'na yarar diye. hakketen bu tayfanın kendinden başka olana attığı çamuru iftirayı millet görse kk acayip oy kaybeder.nobranlığa, sığ iftiralara, düşük aq ile kasılan algı ve tahammülsüzlüğe bakarmısınız?seçimin ikinci turunda çamur attığınız bu adama ve seçmenine nasıl yalvaracağınızı görmek seçimden daha heyecanlı olacak.merak etmeyin şartlarımız sizin boktan egonuzu okşatmanız gibi değil. memleketin belini büken sorunların çözüm şartlarını bilip kabul ön koşulı ile gelmeniz gerekecek."
235,152299121,babala tv'de izleyip “aa ne kadar bilgili ve düzgün bir adam” dedim. şu an kendisi için hiç iyi düşünmüyorum. bakanlık uğruna inandığı değerlerden vazgeçip hüda par denilen gerici ve şiddet yanlısı partiye destek verecek olması çok korkunç. hiç yansıttığın gibi birisi değilmişsin.,tarcinlicorek,2759835,3,13.05.2023 12:51,13.05.2023 12:59,babala tv'de izleyip “aa ne kadar bilgili ve düzgün bir adam” dedim. şu an kendisi için hiç iyi düşünmüyorum. bakanlık uğruna inandığı değerlerden vazgeçip hüda par denilen gerici ve şiddet yanlısı partiye destek verecek olması çok korkunç. hiç yansıttığın gibi birisi değilmişsin.
236,152299187,"muhtemelen ilk turdan sonra <a class=""b"" href=""/?q=cumhur+ittifak%c4%b1"">cumhur ittifakı</a>'na, sözde <a class=""b"" href=""/?q=i%c3%a7erden+muhalefet+etmek"">içerden muhalefet etmek</a> kisvesi altında yanaşma düşüncesi var, tabi bedavadan da değil.<br><br>o iş ikinci tura ve senin sözde milliyetçiliğine kalmayacak inşallah sinancığım.",nopnog,545947,3,13.05.2023 12:52,,"muhtemelen ilk turdan sonra cumhur ittifakı'na, sözde içerden muhalefet etmek kisvesi altında yanaşma düşüncesi var, tabi bedavadan da değil.o iş ikinci tura ve senin sözde milliyetçiliğine kalmayacak inşallah sinancığım."
237,152299196,"talepleri için sarı siteyi de kullanabileceğini düşündüğüm cumhurbaşkanı adayı. kalem kalem paylaşsın isteklerini bir ilanda, ittifakına katmak isteyen diğer adaylar ilanı incelesin.",straiusfransius,444218,2,13.05.2023 12:52,,"talepleri için sarı siteyi de kullanabileceğini düşündüğüm cumhurbaşkanı adayı. kalem kalem paylaşsın isteklerini bir ilanda, ittifakına katmak isteyen diğer adaylar ilanı incelesin."
238,152299214,omurgasızların en omurgasızı olarak türk siyaset tarihine üst perdeden bir giriş yapmış oldu.,gokhansmm,1890788,4,13.05.2023 12:53,,omurgasızların en omurgasızı olarak türk siyaset tarihine üst perdeden bir giriş yapmış oldu.
239,152299216,"oktroller basmış sayfayı, saçma salak argümanlar sunmadan tutun, hakaret, küfür ne ararsan var bunlarda, kaç kere yenildiğini unuttuğum seyit rıza anmacısı dedenizede partisinede oy yok, sinan reis mezara kadar seninleyim, ığdır ın bir köyünde kerpiç evde doğmuş, yılmamış çalışmış uğraşmış bir yerlere gelmeye çabalamış, ağzında gümüş kaşıkla doğanlar anlayamaz seni reis, atsız ‘ın dediği gibi bir kemiğin peşinde saatlerce yürüyen köpekler bile gülecek kimsesizliğimize, kimsesiz değilsin reis, ulu önder atatürk’ün çizdiği türk milliyetçiliği davasını seninle zafer’e ulaştıracağız",wantedeli,1408966,2,13.05.2023 12:53,,"oktroller basmış sayfayı, saçma salak argümanlar sunmadan tutun, hakaret, küfür ne ararsan var bunlarda, kaç kere yenildiğini unuttuğum seyit rıza anmacısı dedenizede partisinede oy yok, sinan reis mezara kadar seninleyim, ığdır ın bir köyünde kerpiç evde doğmuş, yılmamış çalışmış uğraşmış bir yerlere gelmeye çabalamış, ağzında gümüş kaşıkla doğanlar anlayamaz seni reis, atsız ‘ın dediği gibi bir kemiğin peşinde saatlerce yürüyen köpekler bile gülecek kimsesizliğimize, kimsesiz değilsin reis, ulu önder atatürk’ün çizdiği türk milliyetçiliği davasını seninle zafer’e ulaştıracağız"
240,152298831,"(bkz: <a class=""b"" href=""/?q=ak%c5%9fam+pazar%c4%b1+gel+abla+gel"">akşam pazarı gel abla gel</a>)",bb krem,2512589,0,13.05.2023 12:42,,(bkz: akşam pazarı gel abla gel)
241,152298843,"bugün koltuk uğruna, hangi adayı destekleyeceği belli olacak. yazık valla hayal kırıklığı",mevlanasengelmesendeolurdedi,1428628,1,13.05.2023 12:42,,"bugün koltuk uğruna, hangi adayı destekleyeceği belli olacak. yazık valla hayal kırıklığı"
242,152298847,-bakanlık veren varsa onu destekleriz dedi<br>-yüzde 50.5 ile kazanılırsa kaos çıkar dedi<br>-seçim 2. tura kalmalı dedi<br>-kürtler bize saldırdı yalanını attı<br>-daha 2 sene öncesine kadar soylu övdüğü tweetleri ortaya çıktı,bayrobot,1982851,3,13.05.2023 12:43,,-bakanlık veren varsa onu destekleriz dedi-yüzde 50.5 ile kazanılırsa kaos çıkar dedi-seçim 2. tura kalmalı dedi-kürtler bize saldırdı yalanını attı-daha 2 sene öncesine kadar soylu övdüğü tweetleri ortaya çıktı
243,152298852,"çapraz ateş altında bir milletin son savunması. size yalan söylemeyeceğim <br>benim gördüğüm :% 6<br>varlığım türk varlığına armağan olsun. <br>tarih kitaplarında değil, türk milletinin vicdanında yatan büyük atatürk'e saygılarımla.",ozgurgokhan,1311071,2,13.05.2023 12:43,,"çapraz ateş altında bir milletin son savunması. size yalan söylemeyeceğim benim gördüğüm :% 6varlığım türk varlığına armağan olsun. tarih kitaplarında değil, türk milletinin vicdanında yatan büyük atatürk'e saygılarımla."
244,152298857,"ümit özdağ'ın seçim sinan oğan olmadan ikinci tura kalırsa sinan oğan'ın ve ata ittifakı'nın ne yapacağı konusunda yaptığı açıklama:<br><br>zafer partisi ve ata ittifakı cumhurbaşkanı adayı dr. sinan oğan’ın tercihi birinci turda sinan oğan’ın kazanmasıdır. eğer sinan oğan kazanamaz ve ikinci turda millet ve cumhur ittifakları kalır ise bize gelecek tekliflere atatürk çizgisinde türk milliyetçisi tabanın duruşu çerçevesinde şöyle cevap vereceğiz. 1) hdp/ hüda-par’a ne taviz verdiniz? bunları geri alacaksınız. 2) anayasa’nın ilk 4 maddesi ve türklük tanımının yapıldığı 66. madde değişmeyecek. 3) devlet tarikat ve cemaatlerden geri alınacak. 4) fetö ile mücadele edilecek. 5) pkk ile mücadele edilecek, 6) 13 milyon sığınmacı ve kaçak vatanlarına geri dönecekler. 7) parlamenter sisteme geçiş süreci başlayacak. bu ilkeler çerçevesinde mutabakat sağlanmaz ise başka hiç bir hususu konuşmaya gerek yok. ne zafer partisi ne ata ittifakı birleşenleri ne sinan oğan atatürk cumhuriyeti konusunda pazarlık yapmaz. atatürk cumhuriyetini mücadele için vücudunu siper eder. şartlarımızın kabul edildiği noktada sorumluluk üstlenmeyi konuşuruz.,pazarlık görmek isteyenler. 6’lı masanın iç makam pazarlıklarına, hdp’lilerin pazarlık açıklamalarına, cumhur ittifakı ile hüda-par pazarlığına baksınlar. yaşasın cumhuriyet. <br><br>@zaferpartisi<br><br>@drsinanogan<br><br>kaynak:<a rel=""nofollow noopener"" class=""url"" target=""_blank"" href=""https://twitter.com/umitozdag/status/1657311334214651905?cxt=HHwWgsC-4ZX4-f8tAAAA"" title=""https://twitter.com/umitozdag/status/1657311334214651905?cxt=HHwWgsC-4ZX4-f8tAAAA"">https://twitter.com/…51905?cxt=hhwwgsc-4zx4-f8taaaa</a>",een,1714002,1,13.05.2023 12:43,13.05.2023 12:44,"ümit özdağ'ın seçim sinan oğan olmadan ikinci tura kalırsa sinan oğan'ın ve ata ittifakı'nın ne yapacağı konusunda yaptığı açıklama:zafer partisi ve ata ittifakı cumhurbaşkanı adayı dr. sinan oğan’ın tercihi birinci turda sinan oğan’ın kazanmasıdır. eğer sinan oğan kazanamaz ve ikinci turda millet ve cumhur ittifakları kalır ise bize gelecek tekliflere atatürk çizgisinde türk milliyetçisi tabanın duruşu çerçevesinde şöyle cevap vereceğiz. 1) hdp/ hüda-par’a ne taviz verdiniz? bunları geri alacaksınız. 2) anayasa’nın ilk 4 maddesi ve türklük tanımının yapıldığı 66. madde değişmeyecek. 3) devlet tarikat ve cemaatlerden geri alınacak. 4) fetö ile mücadele edilecek. 5) pkk ile mücadele edilecek, 6) 13 milyon sığınmacı ve kaçak vatanlarına geri dönecekler. 7) parlamenter sisteme geçiş süreci başlayacak. bu ilkeler çerçevesinde mutabakat sağlanmaz ise başka hiç bir hususu konuşmaya gerek yok. ne zafer partisi ne ata ittifakı birleşenleri ne sinan oğan atatürk cumhuriyeti konusunda pazarlık yapmaz. atatürk cumhuriyetini mücadele için vücudunu siper eder. şartlarımızın kabul edildiği noktada sorumluluk üstlenmeyi konuşuruz.,pazarlık görmek isteyenler. 6’lı masanın iç makam pazarlıklarına, hdp’lilerin pazarlık açıklamalarına, cumhur ittifakı ile hüda-par pazarlığına baksınlar. yaşasın cumhuriyet. @zaferpartisi@drsinanogankaynak:https://twitter.com/…51905?cxt=hhwwgsc-4zx4-f8taaaa"
245,152298867,cumhur ittifakına katılıp iç işleri bakanlığını alır ve ülkeyi mülteciden temizlerse zararın kazancı olur. <br><br>ona oy verecek seçmene cumhur ittifakına oy verin dediğinde veriyorsa zaten o demese bile o kitle ona oy verir. <br><br>o yüzden kayıp olarak görmemek lazım. millet ittifakının bunu kabul etmemesi gerekiyor. çünkü çok farklı düşünceden oluşan bir yapı olduğu için kendi düşünceleri konusunda eleştriye bile kapalı olan ata ittifakı erken seçime götürür 6lı masayı.,in the middil,1548780,0,13.05.2023 12:44,,cumhur ittifakına katılıp iç işleri bakanlığını alır ve ülkeyi mülteciden temizlerse zararın kazancı olur. ona oy verecek seçmene cumhur ittifakına oy verin dediğinde veriyorsa zaten o demese bile o kitle ona oy verir. o yüzden kayıp olarak görmemek lazım. millet ittifakının bunu kabul etmemesi gerekiyor. çünkü çok farklı düşünceden oluşan bir yapı olduğu için kendi düşünceleri konusunda eleştriye bile kapalı olan ata ittifakı erken seçime götürür 6lı masayı.
246,152298869,"seversiniz ya da sevmezsiniz, yeşil sol parti pazarlıksız kılıçdaroğlu'nu destekleme kararı aldı. şimdi hangisi vatanperver? “bedavaya destek yok” diyen oğan mı yeşil sol parti mi?",kemirgenjoe,1704616,3,13.05.2023 12:44,13.05.2023 12:49,"seversiniz ya da sevmezsiniz, yeşil sol parti pazarlıksız kılıçdaroğlu'nu destekleme kararı aldı. şimdi hangisi vatanperver? “bedavaya destek yok” diyen oğan mı yeşil sol parti mi?"
247,152298890,"(bkz: <a class=""b"" href=""/?q=s.o%c4%9fan"">s.oğan</a>)",cokomilk,1157262,1,13.05.2023 12:44,,(bkz: s.oğan)
248,152298919,"tek derdi mhp gibi akp'nin yarattığı sisteminden bir şeyler kapmak, o nedenle seçimi 2. tura bırakmak ve akp ile pazarlık yapmak olan klasik türk milliyetçisi. imamoğlu olayından 5 dakika sonra ortalığa atlayıp anlattığı saldırı masalı, 50+1'i tartışmaya açması bile derdinin ne olduğunu gösteriyordu zaten. <br><br>akp muhalifi olup ince ya da bu arkadaşa oy verenlere bir daha sesleneyim. boşuna ülkeyi 14 gün daha oyalamayın. basın erdoğan'a gitsin. ben o 14 günde neler olacağından korkuyorum. elde haziran-kasım arasında yaşanan korkunç ve karanlık bir örnek mevcut. <br><br>ha derdiniz oğan'ı akp hükümetine sokmaksa tamam yine oy verin kendisine. hüdapar'dan ve milli eğim bakanlığını alacak yeniden refah partisinden arkadaşlarla bakanlar kurulunda takılsın gözel gözel. boş zamanlarında çelebi, feyzioğlu ve cevizoğlu ile meclis lokantasından ucuza aldıkları yemeklerle karınlarını doyururken, biz atatürkçüyüzzz abi, ülkeyi en çok biz seviyoruz ağğğbi, chppkkfedö ağğğbiii muhabbeti yapsın. <br><br>fikrimi değiştirdim, oylar oğan'a.<sup class=""ab""><a title=""(bkz: lol)"" href=""/?q=lol"" data-query=""lol"">*</a></sup>",habemus kakam,1349493,3,13.05.2023 12:45,13.05.2023 13:50,"tek derdi mhp gibi akp'nin yarattığı sisteminden bir şeyler kapmak, o nedenle seçimi 2. tura bırakmak ve akp ile pazarlık yapmak olan klasik türk milliyetçisi. imamoğlu olayından 5 dakika sonra ortalığa atlayıp anlattığı saldırı masalı, 50+1'i tartışmaya açması bile derdinin ne olduğunu gösteriyordu zaten. akp muhalifi olup ince ya da bu arkadaşa oy verenlere bir daha sesleneyim. boşuna ülkeyi 14 gün daha oyalamayın. basın erdoğan'a gitsin. ben o 14 günde neler olacağından korkuyorum. elde haziran-kasım arasında yaşanan korkunç ve karanlık bir örnek mevcut. ha derdiniz oğan'ı akp hükümetine sokmaksa tamam yine oy verin kendisine. hüdapar'dan ve milli eğim bakanlığını alacak yeniden refah partisinden arkadaşlarla bakanlar kurulunda takılsın gözel gözel. boş zamanlarında çelebi, feyzioğlu ve cevizoğlu ile meclis lokantasından ucuza aldıkları yemeklerle karınlarını doyururken, biz atatürkçüyüzzz abi, ülkeyi en çok biz seviyoruz ağğğbi, chppkkfedö ağğğbiii muhabbeti yapsın. fikrimi değiştirdim, oylar oğan'a.*"
249,152298935,"ya oğan, ya soğan",teyyare meydanindan ariyorum,2158779,0,13.05.2023 12:45,,"ya oğan, ya soğan"
250,152298644,koltuk uğruna 7 yardımcılı hürmüz olan dedelerini görmeyenler tarafından koltukçulukla suçlanan milliyetçi aday.<br><br>hdp tayfasına neler vaadettiği konusunda henüz bilgimiz yok 7 yardımcılı hürmüz dedemizin.,tumniklerialdinizmilann,1222679,1,13.05.2023 12:37,13.05.2023 12:46,koltuk uğruna 7 yardımcılı hürmüz olan dedelerini görmeyenler tarafından koltukçulukla suçlanan milliyetçi aday.hdp tayfasına neler vaadettiği konusunda henüz bilgimiz yok 7 yardımcılı hürmüz dedemizin.
251,152298660,"basitlestireyim : sinan ogana oy veren, sinan oganin bakanlik almasi karsiliginda akp ye destek verecek olandir. <br><br>cikar karsiliginda siyasal islamin uzantisi ve ulkenin gecelekte bir ihtimal dusecegi halin sorumlularindandir.<br><br>kim kimi isterse ona oy versin , ama kimin ne oldugu belli olsun diye bunu belirtmekte fayda var.",saldirgan kiraz,32963,4,13.05.2023 12:38,13.05.2023 14:43,"basitlestireyim : sinan ogana oy veren, sinan oganin bakanlik almasi karsiliginda akp ye destek verecek olandir. cikar karsiliginda siyasal islamin uzantisi ve ulkenin gecelekte bir ihtimal dusecegi halin sorumlularindandir.kim kimi isterse ona oy versin , ama kimin ne oldugu belli olsun diye bunu belirtmekte fayda var."
252,152298689,idealist bir şekilde oy verilmesini bi türlü anlayamadığım aday. zaten idealist bir seçim olmayacak. kendisine oy verenlerin içinde bulunduğu hezeyanı bir türlü anlayamıyorum.,dobratakibi,2554906,0,13.05.2023 12:39,,idealist bir şekilde oy verilmesini bi türlü anlayamadığım aday. zaten idealist bir seçim olmayacak. kendisine oy verenlerin içinde bulunduğu hezeyanı bir türlü anlayamıyorum.
253,152298696,"bu bakanlık koparma girişimi hiç hoşuma gitmedi, iyi biri olduğunu düşünürdüm ama düşüncelerim maalesef değişti.",whatsappdunyam,2757393,0,13.05.2023 12:39,,"bu bakanlık koparma girişimi hiç hoşuma gitmedi, iyi biri olduğunu düşünürdüm ama düşüncelerim maalesef değişti."
254,152298730,"nasıl akp insanları dinden uzaklaştırıp deist, ateist yaptıysa, türk sağı da hiç bir zaman şaşırtmayarak insanları kendinden soğutup solcu yapıyor. bu anlamda kendisine teşekkür ederim. <br>gençler, geçmişinizi hiç bilmiyor, araştırmıyorsunuz sonra şaşırıyorsunuz. türk sağı evvelden neydi ki şimdi şaşırıyorsunuz? türk sağı demek bu demek, 6. filoya karşı namaza durmak demek. o beğenmediğiniz, marjinal dediğiniz sol gruplar her olayda işçiyi, emekçiyi, halkını savunur ama yaranamaz, bu sağcılar hiç bir şey yapmadan iki fanatik popülist söylemle kitleleri arkasına alır sonra da her zaman ki gibi gerçek yüzlerini ortaya çıkarırlar. <br>ee biraz gözünüzü açın artık, her sallayana elinizde tuzlukla koşmayın.",carbonblue,1802617,7,13.05.2023 12:40,,"nasıl akp insanları dinden uzaklaştırıp deist, ateist yaptıysa, türk sağı da hiç bir zaman şaşırtmayarak insanları kendinden soğutup solcu yapıyor. bu anlamda kendisine teşekkür ederim. gençler, geçmişinizi hiç bilmiyor, araştırmıyorsunuz sonra şaşırıyorsunuz. türk sağı evvelden neydi ki şimdi şaşırıyorsunuz? türk sağı demek bu demek, 6. filoya karşı namaza durmak demek. o beğenmediğiniz, marjinal dediğiniz sol gruplar her olayda işçiyi, emekçiyi, halkını savunur ama yaranamaz, bu sağcılar hiç bir şey yapmadan iki fanatik popülist söylemle kitleleri arkasına alır sonra da her zaman ki gibi gerçek yüzlerini ortaya çıkarırlar. ee biraz gözünüzü açın artık, her sallayana elinizde tuzlukla koşmayın."
255,152298743,cehennemin kapılarını kapatacağızdan buralara nasıl geldin be adam. bir kaç hafta önce dedin bunu. şimdi cehennemin kapılarını boşver herşey satılıktır mi demek istiyorsun. yani hüda parla aynı partide olmanın sence bir problemi yok. yeter ki yardımcılık versinler,totolog,1935785,2,13.05.2023 12:40,,cehennemin kapılarını kapatacağızdan buralara nasıl geldin be adam. bir kaç hafta önce dedin bunu. şimdi cehennemin kapılarını boşver herşey satılıktır mi demek istiyorsun. yani hüda parla aynı partide olmanın sence bir problemi yok. yeter ki yardımcılık versinler
256,152298761,"davutoğlu babacan'ı midesi almayanlar, fetöcülere subaylarımızdan sonra ince'yi yedirtenleri görenler! sinan oğan son kaledir, çoklar diye korkmayın!<br><br>tonyukuk yazıtı, ikinci taş, batı yüzü, 4. - 6. satır:<br>(düşman) çok diye niye korkuyoruz? azız diye niye yenilelim? ""saldıralım!"" dedim. saldırdık, talan ettik. ikinci gün ateş gibi kızıp (üzerimize) geldiler. savaştık. (onların) iki kanadı bizden yarı yarıya fazla idi. tanrı buyurduğu için biz korkmadık, savaştık! tarduş şad'a doğru kovalayarak bozguna uğrattık.",cingiz,1690439,2,13.05.2023 12:40,,"davutoğlu babacan'ı midesi almayanlar, fetöcülere subaylarımızdan sonra ince'yi yedirtenleri görenler! sinan oğan son kaledir, çoklar diye korkmayın!tonyukuk yazıtı, ikinci taş, batı yüzü, 4. - 6. satır:(düşman) çok diye niye korkuyoruz? azız diye niye yenilelim? ""saldıralım!"" dedim. saldırdık, talan ettik. ikinci gün ateş gibi kızıp (üzerimize) geldiler. savaştık. (onların) iki kanadı bizden yarı yarıya fazla idi. tanrı buyurduğu için biz korkmadık, savaştık! tarduş şad'a doğru kovalayarak bozguna uğrattık."
